00007FFDC1D2C1B0 Export 955  LZCloseFile
00007FFDC1D26A90 Export 956  LZCopy
00007FFDC1D2C280 Export 957  LZCreateFileW
00007FFDC1D26B90 Export 958  LZDone
00007FFDC1D2C3C0 Export 959  LZInit
00007FFDC1D2C570 Export 960  LZOpenFileA
00007FFDC1D2C660 Export 961  LZOpenFileW
00007FFDC1D2C720 Export 962  LZRead
00007FFDC1D2C990 Export 963  LZSeek
00007FFDC1D113E0 Export 964  LZStart
00007FFDC1D92F7F Export 965  LeaveCriticalSection
00007FFDC1D92FC5 Export 966  LeaveCriticalSectionWhenCallbackReturns
00007FFDC1D07F90 Export 967  LoadAppInitDlls
00007FFDC1D93016 Export 968  LoadEnclaveData
00007FFDC1D104F0 Export 969  LoadLibraryA
00007FFDC1D0FBC0 Export 970  LoadLibraryExA
00007FFDC1D0ADC0 Export 971  LoadLibraryExW
00007FFDC1D0FEE0 Export 972  LoadLibraryW
00007FFDC1D55BB0 Export 973  LoadModule
00007FFDC1D15020 Export 974  LoadPackagedLibrary
00007FFDC1D0B360 Export 975  LoadResource
00007FFDC1D2AA60 Export 976  LoadStringBaseExW
00007FFDC1D27C90 Export 977  LoadStringBaseW
00007FFDC1D084C0 Export 978  LocalAlloc
00007FFDC1D27AE0 Export 979  LocalCompact
00007FFDC1D14EA0 Export 980  LocalFileTimeToFileTime
00007FFDC1D9311A Export 981  LocalFileTimeToLocalSystemTime
00007FFDC1D57040 Export 982  LocalFlags
00007FFDC1D07B60 Export 983  LocalFree
00007FFDC1D27B90 Export 984  LocalHandle
00007FFDC1D2AA80 Export 985  LocalLock
00007FFDC1D0FD60 Export 986  LocalReAlloc
00007FFDC1D27AE0 Export 987  LocalShrink
00007FFDC1D0B420 Export 988  LocalSize
00007FFDC1D931C6 Export 989  LocalSystemTimeToLocalFileTime
00007FFDC1D2AAA0 Export 990  LocalUnlock
00007FFDC1D0E080 Export 991  LocaleNameToLCID
00007FFDC1D2AAC0 Export 992  LocateXStateFeature
00007FFDC1D14EB0 Export 993  LockFile
00007FFDC1D14EC0 Export 994  LockFileEx
00007FFDC1D0B3C0 Export 995  LockResource
00007FFDC1D2AAE0 Export 996  MapUserPhysicalPages
00007FFDC1D33030 Export 997  MapUserPhysicalPagesScatter
00007FFDC1D0D7F0 Export 998  MapViewOfFile
00007FFDC1D0C9F0 Export 999  MapViewOfFileEx
00007FFDC1D2AB00 Export 1000 MapViewOfFileExNuma
00007FFDC1D932CF Export 1001 MapViewOfFileFromApp
00007FFDC1D53920 Export 1002 Module32First
00007FFDC1D0DBD0 Export 1003 Module32FirstW
00007FFDC1D53A60 Export 1004 Module32Next
00007FFDC1D09FA0 Export 1005 Module32NextW
00007FFDC1D52990 Export 1006 MoveFileA
00007FFDC1D529C0 Export 1007 MoveFileExA
00007FFDC1D10C90 Export 1008 MoveFileExW
00007FFDC1D529F0 Export 1009 MoveFileTransactedA
00007FFDC1D13DB0 Export 1010 MoveFileTransactedW
00007FFDC1D12890 Export 1011 MoveFileW
00007FFDC1D52AD0 Export 1012 MoveFileWithProgressA
00007FFDC1D2AB20 Export 1013 MoveFileWithProgressW
00007FFDC1D15000 Export 1014 MulDiv
00007FFDC1D05810 Export 1015 MultiByteToWideChar
00007FFDC1D2AB40 Export 1016 NeedCurrentDirectoryForExePathA
00007FFDC1D2AB60 Export 1017 NeedCurrentDirectoryForExePathW
00007FFDC1D15250 Export 1018 NlsCheckPolicy
00007FFDC1D15260 Export 1019 NlsGetCacheUpdateCount
00007FFDC1D15270 Export 1020 NlsUpdateLocale
00007FFDC1D15280 Export 1021 NlsUpdateSystemLocale
00007FFDC1D2AB80 Export 1022 NormalizeString
00007FFDC1D2ABA0 Export 1023 NotifyMountMgr
00007FFDC1D3D420 Export 1024 NotifyUILanguageChange
00007FFDC1D29210 Export 1025 NtVdm64CreateProcessInternalW
00007FFDC1D0EA80 Export 1026 OOBEComplete
00007FFDC1D934D5 Export 1027 OfferVirtualMemory
00007FFDC1D58B20 Export 1028 OpenConsoleW
00007FFDC1D2ABC0 Export 1029 OpenConsoleWStub
00007FFDC1D14A00 Export 1030 OpenEventA
00007FFDC1D14A10 Export 1031 OpenEventW
00007FFDC1D514C0 Export 1032 OpenFile
00007FFDC1D2ABD0 Export 1033 OpenFileById
00007FFDC1D11610 Export 1034 OpenFileMappingA
00007FFDC1D10720 Export 1035 OpenFileMappingW
00007FFDC1D4B350 Export 1036 OpenJobObjectA
00007FFDC1D4B3D0 Export 1037 OpenJobObjectW
00007FFDC1D0C020 Export 1038 OpenMutexA
00007FFDC1D14A20 Export 1039 OpenMutexW
00007FFDC1D935C0 Export 1040 OpenPackageInfoByFullName
00007FFDC1D50E50 Export 1041 OpenPrivateNamespaceA
00007FFDC1D12290 Export 1042 OpenPrivateNamespaceW
00007FFDC1D0ADE0 Export 1043 OpenProcess
00007FFDC1D9362E Export 1044 OpenProcessToken
00007FFDC1D113E0 Export 1045 OpenProfileUserMapping
00007FFDC1D52190 Export 1046 OpenSemaphoreA
00007FFDC1D14A30 Export 1047 OpenSemaphoreW
00007FFDC1D936A4 Export 1048 OpenState
00007FFDC1D936CB Export 1049 OpenStateExplicit
00007FFDC1D0C850 Export 1050 OpenThread
00007FFDC1D93703 Export 1051 OpenThreadToken
00007FFDC1D52200 Export 1052 OpenWaitableTimerA
00007FFDC1D14A40 Export 1053 OpenWaitableTimerW
00007FFDC1D070D0 Export 0    OptionalHeader.AddressOfEntryPoint
00007FFDC1D142D0 Export 1054 OutputDebugStringA
00007FFDC1D0D110 Export 1055 OutputDebugStringW
00007FFDC1D937A3 Export 1056 PackageFamilyNameFromFullName
00007FFDC1D937E4 Export 1057 PackageFamilyNameFromId
00007FFDC1D9381D Export 1058 PackageFullNameFromId
00007FFDC1D93854 Export 1059 PackageIdFromFullName
00007FFDC1D9389D Export 1060 PackageNameAndPublisherIdFromFamilyName
00007FFDC1D938EC Export 1061 ParseApplicationUserModelId
00007FFDC1D15320 Export 1062 PeekConsoleInputA
00007FFDC1D15330 Export 1063 PeekConsoleInputW
00007FFDC1D2ABF0 Export 1064 PeekNamedPipe
00007FFDC1D0B3A0 Export 1065 PostQueuedCompletionStatus
00007FFDC1D0FCD0 Export 1066 PowerClearRequest
00007FFDC1D0EE00 Export 1067 PowerCreateRequest
00007FFDC1D0FBE0 Export 1068 PowerSetRequest
00007FFDC1D939AB Export 1069 PrefetchVirtualMemory
00007FFDC1D326E0 Export 1070 PrepareTape
00007FFDC1D12630 Export 1071 PrivCopyFileExW
00007FFDC1D52BE0 Export 1072 PrivMoveFileIdentityW
00007FFDC1D53B90 Export 1073 Process32First
00007FFDC1D12690 Export 1074 Process32FirstW
00007FFDC1D53C90 Export 1075 Process32Next
00007FFDC1D12430 Export 1076 Process32NextW
00007FFDC1D0C7F0 Export 1077 ProcessIdToSessionId
00007FFDC1D2AC10 Export 1078 PssCaptureSnapshot
00007FFDC1D2AC30 Export 1079 PssDuplicateSnapshot
00007FFDC1D2AC50 Export 1080 PssFreeSnapshot
00007FFDC1D2AC70 Export 1081 PssQuerySnapshot
00007FFDC1D2AC90 Export 1082 PssWalkMarkerCreate
00007FFDC1D2ACB0 Export 1083 PssWalkMarkerFree
00007FFDC1D2ACD0 Export 1084 PssWalkMarkerGetPosition
00007FFDC1D2ACF0 Export 1085 PssWalkMarkerRewind
00007FFDC1D2AD10 Export 1086 PssWalkMarkerSeek
00007FFDC1D2ACF0 Export 1087 PssWalkMarkerSeekToBeginning
00007FFDC1D2AD10 Export 1088 PssWalkMarkerSetPosition
00007FFDC1D2ACD0 Export 1089 PssWalkMarkerTell
00007FFDC1D2AD30 Export 1090 PssWalkSnapshot
00007FFDC1D0C2B0 Export 1091 PulseEvent
00007FFDC1D15120 Export 1092 PurgeComm
00007FFDC1D2AD50 Export 1093 QueryActCtxSettingsW
00007FFDC1D02B70 Export 1094 QueryActCtxSettingsWWorker
00007FFDC1D0DFA0 Export 1095 QueryActCtxW
00007FFDC1D024D0 Export 1096 QueryActCtxWWorker
00007FFDC1D93BDD Export 1097 QueryDepthSList
00007FFDC1D53E30 Export 1098 QueryDosDeviceA
00007FFDC1D14ED0 Export 1099 QueryDosDeviceW
00007FFDC1D2AD70 Export 1100 QueryFullProcessImageNameA
00007FFDC1D0C870 Export 1101 QueryFullProcessImageNameW
00007FFDC1D11F00 Export 1102 QueryIdleProcessorCycleTime
00007FFDC1D2AD90 Export 1103 QueryIdleProcessorCycleTimeEx
00007FFDC1D0D850 Export 1104 QueryInformationJobObject
00007FFDC1D4B4A0 Export 1105 QueryIoRateControlInformationJobObject
00007FFDC1D2ADB0 Export 1106 QueryMemoryResourceNotification
00007FFDC1D05C10 Export 1107 QueryPerformanceCounter
00007FFDC1D0AEA0 Export 1108 QueryPerformanceFrequency
00007FFDC1D2ADD0 Export 1109 QueryProcessAffinityUpdateMode
00007FFDC1D11F20 Export 1110 QueryProcessCycleTime
00007FFDC1D93D63 Export 1111 QueryProtectedPolicy
00007FFDC1CF10E0 Export 1112 QueryThreadCycleTime
00007FFDC1D331E0 Export 1113 QueryThreadProfiling
00007FFDC1D2ADF0 Export 1114 QueryThreadpoolStackInformation
00007FFDC1D31520 Export 1115 QueryUmsThreadInformation
00007FFDC1D0D0D0 Export 1116 QueryUnbiasedInterruptTime
00007FFDC1D0E0E0 Export 1117 QueueUserAPC
00007FFDC1D10FB0 Export 1118 QueueUserWorkItem
00007FFDC1D5FFF0 Export 1119 QuirkGetData2Worker
00007FFDC1D600C0 Export 1120 QuirkGetDataWorker
00007FFDC1D60180 Export 1121 QuirkIsEnabled2Worker
00007FFDC1D05D60 Export 1122 QuirkIsEnabled3Worker
00007FFDC1D602D0 Export 1123 QuirkIsEnabledForPackage2Worker
00007FFDC1CF9C60 Export 1124 QuirkIsEnabledForPackage3Worker
00007FFDC1CF9DD0 Export 1125 QuirkIsEnabledForPackage4Worker
00007FFDC1CF9060 Export 1126 QuirkIsEnabledForPackageWorker
00007FFDC1D0F3E0 Export 1127 QuirkIsEnabledForProcessWorker
00007FFDC1CF9120 Export 1128 QuirkIsEnabledWorker
00007FFDC1D0FCB0 Export 1129 RaiseException
00007FFDC1D93F68 Export 1130 RaiseFailFastException
00007FFDC1D29420 Export 1131 RaiseInvalid16BitExeError
00007FFDC1D2AE30 Export 1132 ReOpenFile
00007FFDC1D15340 Export 1133 ReadConsoleA
00007FFDC1D15350 Export 1134 ReadConsoleInputA
00007FFDC1D93FE2 Export 1135 ReadConsoleInputExA
00007FFDC1D94015 Export 1136 ReadConsoleInputExW
00007FFDC1D15360 Export 1137 ReadConsoleInputW
00007FFDC1D154B0 Export 1138 ReadConsoleOutputA
00007FFDC1D154C0 Export 1139 ReadConsoleOutputAttribute
00007FFDC1D154D0 Export 1140 ReadConsoleOutputCharacterA
00007FFDC1D154E0 Export 1141 ReadConsoleOutputCharacterW
00007FFDC1D154F0 Export 1142 ReadConsoleOutputW
00007FFDC1D15370 Export 1143 ReadConsoleW
00007FFDC1D2AE50 Export 1144 ReadDirectoryChangesExW
00007FFDC1D142B0 Export 1145 ReadDirectoryChangesW
00007FFDC1D14EE0 Export 1146 ReadFile
00007FFDC1D14EF0 Export 1147 ReadFileEx
00007FFDC1D14F00 Export 1148 ReadFileScatter
00007FFDC1D0C4F0 Export 1149 ReadProcessMemory
00007FFDC1D33220 Export 1150 ReadThreadProfilingData
00007FFDC1D9415D Export 1151 ReclaimVirtualMemory
00007FFDC1D14220 Export 1152 RegCloseKey
00007FFDC1D2AE70 Export 1153 RegCopyTreeW
00007FFDC1D2AE90 Export 1154 RegCreateKeyExA
00007FFDC1D2AEB0 Export 1155 RegCreateKeyExW
00007FFDC1D2AED0 Export 1156 RegDeleteKeyExA
00007FFDC1D2AEF0 Export 1157 RegDeleteKeyExW
00007FFDC1D2AF10 Export 1158 RegDeleteTreeA
00007FFDC1D2AF30 Export 1159 RegDeleteTreeW
00007FFDC1D2AF50 Export 1160 RegDeleteValueA
00007FFDC1D2AF70 Export 1161 RegDeleteValueW
00007FFDC1D2AF90 Export 1162 RegDisablePredefinedCacheEx
00007FFDC1D2AFB0 Export 1163 RegEnumKeyExA
00007FFDC1D2B000 Export 1164 RegEnumKeyExW
00007FFDC1D2B050 Export 1165 RegEnumValueA
00007FFDC1D2B0A0 Export 1166 RegEnumValueW
00007FFDC1D2B0F0 Export 1167 RegFlushKey
00007FFDC1D2B110 Export 1168 RegGetKeySecurity
00007FFDC1D2B130 Export 1169 RegGetValueA
00007FFDC1D11DF0 Export 1170 RegGetValueW
00007FFDC1D2B150 Export 1171 RegLoadKeyA
00007FFDC1D2B170 Export 1172 RegLoadKeyW
00007FFDC1D2B190 Export 1173 RegLoadMUIStringA
00007FFDC1D2B1B0 Export 1174 RegLoadMUIStringW
00007FFDC1D2B1D0 Export 1175 RegNotifyChangeKeyValue
00007FFDC1D122D0 Export 1176 RegOpenCurrentUser
00007FFDC1D2B1F0 Export 1177 RegOpenKeyExA
00007FFDC1D10A00 Export 1178 RegOpenKeyExW
00007FFDC1D122B0 Export 1179 RegOpenUserClassesRoot
00007FFDC1D2B210 Export 1180 RegQueryInfoKeyA
00007FFDC1D2B290 Export 1181 RegQueryInfoKeyW
00007FFDC1D2B310 Export 1182 RegQueryValueExA
00007FFDC1D2B330 Export 1183 RegQueryValueExW
00007FFDC1D2B350 Export 1184 RegRestoreKeyA
00007FFDC1D2B370 Export 1185 RegRestoreKeyW
00007FFDC1D2B390 Export 1186 RegSaveKeyExA
00007FFDC1D2B3B0 Export 1187 RegSaveKeyExW
00007FFDC1D2B3D0 Export 1188 RegSetKeySecurity
00007FFDC1D2B3F0 Export 1189 RegSetValueExA
00007FFDC1D2B410 Export 1190 RegSetValueExW
00007FFDC1D2B430 Export 1191 RegUnLoadKeyA
00007FFDC1D2B450 Export 1192 RegUnLoadKeyW
00007FFDC1D11690 Export 1193 RegisterApplicationRecoveryCallback
00007FFDC1D11320 Export 1194 RegisterApplicationRestart
00007FFDC1D2B470 Export 1195 RegisterBadMemoryNotification
00007FFDC1D591F0 Export 1196 RegisterConsoleIME
00007FFDC1D59220 Export 1197 RegisterConsoleOS2
00007FFDC1D58C60 Export 1198 RegisterConsoleVDM
00007FFDC1D0F9E0 Export 1199 RegisterWaitForInputIdle
00007FFDC1D054D0 Export 1200 RegisterWaitForSingleObject
00007FFDC1D2B490 Export 1201 RegisterWaitForSingleObjectEx
00007FFDC1D0E9C0 Export 1202 RegisterWaitUntilOOBECompleted
00007FFDC1D27B60 Export 1203 RegisterWowBaseHandlers
00007FFDC1D30D20 Export 1204 RegisterWowExec
00007FFDC1D11220 Export 1205 ReleaseActCtx
00007FFDC1D0D810 Export 1206 ReleaseActCtxWorker
00007FFDC1D14A50 Export 1207 ReleaseMutex
00007FFDC1D94596 Export 1208 ReleaseMutexWhenCallbackReturns
00007FFDC1D945D7 Export 1209 ReleaseSRWLockExclusive
00007FFDC1D9460D Export 1210 ReleaseSRWLockShared
00007FFDC1D14A60 Export 1211 ReleaseSemaphore
00007FFDC1D94660 Export 1212 ReleaseSemaphoreWhenCallbackReturns
00007FFDC1D14F10 Export 1213 RemoveDirectoryA
00007FFDC1D26E90 Export 1214 RemoveDirectoryTransactedA
00007FFDC1D51D00 Export 1215 RemoveDirectoryTransactedW
00007FFDC1D14F20 Export 1216 RemoveDirectoryW
00007FFDC1D946F8 Export 1217 RemoveDllDirectory
00007FFDC1D4A680 Export 1218 RemoveLocalAlternateComputerNameA
00007FFDC1D4A6E0 Export 1219 RemoveLocalAlternateComputerNameW
00007FFDC1D27B70 Export 1220 RemoveSecureMemoryCacheCallback
00007FFDC1D947B2 Export 1221 RemoveVectoredContinueHandler
00007FFDC1D947F8 Export 1222 RemoveVectoredExceptionHandler
00007FFDC1D2B4B0 Export 1223 ReplaceFile
00007FFDC1D51A40 Export 1224 ReplaceFileA
00007FFDC1D2B4B0 Export 1225 ReplaceFileW
00007FFDC1D295D0 Export 1226 ReplacePartitionUnit
00007FFDC1D28610 Export 1227 RequestDeviceWakeup
00007FFDC1D28610 Export 1228 RequestWakeupLatency
00007FFDC1D14A70 Export 1229 ResetEvent
00007FFDC1D07B40 Export 1230 ResetWriteWatch
00007FFDC1D15380 Export 1231 ResizePseudoConsole
00007FFDC1D948C9 Export 1232 ResolveDelayLoadedAPI
00007FFDC1D94901 Export 1233 ResolveDelayLoadsFromDll
00007FFDC1D109E0 Export 1234 ResolveLocaleName
00007FFDC1D94946 Export 1235 RestoreLastError
00007FFDC1D0E0C0 Export 1236 ResumeThread
00007FFDC1D113A0 Export 1237 RtlAddFunctionTable
00007FFDC1D146C0 Export 1238 RtlCaptureContext
00007FFDC1D11E30 Export 1239 RtlCaptureStackBackTrace
00007FFDC1D2B4D0 Export 1240 RtlCompareMemory
00007FFDC1D2B4F0 Export 1241 RtlCopyMemory
00007FFDC1D2B510 Export 1242 RtlDeleteFunctionTable
00007FFDC1D2B530 Export 1243 RtlFillMemory
00007FFDC1D2B560 Export 1244 RtlInstallFunctionTableCallback
00007FFDC1D0D2F0 Export 1245 RtlLookupFunctionEntry
00007FFDC1D146F0 Export 1246 RtlMoveMemory
00007FFDC1D0D3C0 Export 1247 RtlPcToFileHeader
00007FFDC1D2B580 Export 1248 RtlRaiseException
00007FFDC1D2B5A0 Export 1249 RtlRestoreContext
00007FFDC1D2B5C0 Export 1250 RtlUnwind
00007FFDC1D0F9F0 Export 1251 RtlUnwindEx
00007FFDC1CF1010 Export 1252 RtlVirtualUnwind
00007FFDC1D94AA5 Export 1253 RtlZeroMemory
00007FFDC1D15500 Export 1254 ScrollConsoleScreenBufferA
00007FFDC1D15510 Export 1255 ScrollConsoleScreenBufferW
00007FFDC1D2B5E0 Export 1256 SearchPathA
00007FFDC1D121D0 Export 1257 SearchPathW
00007FFDC1D2B600 Export 1258 SetCachedSigningLevel
00007FFDC1D3B0F0 Export 1259 SetCalendarInfoA
00007FFDC1D2B620 Export 1260 SetCalendarInfoW
00007FFDC1D32E00 Export 1261 SetComPlusPackageInstallStatus
00007FFDC1D15130 Export 1262 SetCommBreak
00007FFDC1D15140 Export 1263 SetCommConfig
00007FFDC1D15150 Export 1264 SetCommMask
00007FFDC1D15160 Export 1265 SetCommState
00007FFDC1D15170 Export 1266 SetCommTimeouts
00007FFDC1D2B640 Export 1267 SetComputerNameA
00007FFDC1D2B660 Export 1268 SetComputerNameEx2W
00007FFDC1D2B680 Export 1269 SetComputerNameExA
00007FFDC1D2B6A0 Export 1270 SetComputerNameExW
00007FFDC1D2B6C0 Export 1271 SetComputerNameW
00007FFDC1D15520 Export 1272 SetConsoleActiveScreenBuffer
00007FFDC1D15530 Export 1273 SetConsoleCP
00007FFDC1D15390 Export 1274 SetConsoleCtrlHandler
00007FFDC1D58D10 Export 1275 SetConsoleCursor
00007FFDC1D15540 Export 1276 SetConsoleCursorInfo
00007FFDC1D59280 Export 1277 SetConsoleCursorMode
00007FFDC1D15550 Export 1278 SetConsoleCursorPosition
00007FFDC1D157F0 Export 1279 SetConsoleDisplayMode
00007FFDC1D59650 Export 1280 SetConsoleFont
00007FFDC1D58D70 Export 1281 SetConsoleHardwareState
00007FFDC1D15800 Export 1282 SetConsoleHistoryInfo
00007FFDC1D596B0 Export 1283 SetConsoleIcon
00007FFDC1D94D0C Export 1284 SetConsoleInputExeNameA
00007FFDC1D94D47 Export 1285 SetConsoleInputExeNameW
00007FFDC1D58DD0 Export 1286 SetConsoleKeyShortcuts
00007FFDC1D592F0 Export 1287 SetConsoleLocalEUDC
00007FFDC1D113E0 Export 1288 SetConsoleMaximumWindowSize
00007FFDC1D58E60 Export 1289 SetConsoleMenuClose
00007FFDC1D153A0 Export 1290 SetConsoleMode
00007FFDC1D593B0 Export 1291 SetConsoleNlsMode
00007FFDC1D15810 Export 1292 SetConsoleNumberOfCommandsA
00007FFDC1D15820 Export 1293 SetConsoleNumberOfCommandsW
00007FFDC1D59410 Export 1294 SetConsoleOS2OemFormat
00007FFDC1D15560 Export 1295 SetConsoleOutputCP
00007FFDC1D58EC0 Export 1296 SetConsolePalette
00007FFDC1D15570 Export 1297 SetConsoleScreenBufferInfoEx
00007FFDC1D15580 Export 1298 SetConsoleScreenBufferSize
00007FFDC1D15590 Export 1299 SetConsoleTextAttribute
00007FFDC1D155A0 Export 1300 SetConsoleTitleA
00007FFDC1D155B0 Export 1301 SetConsoleTitleW
00007FFDC1D155C0 Export 1302 SetConsoleWindowInfo
00007FFDC1D94EFD Export 1303 SetCriticalSectionSpinCount
00007FFDC1D15830 Export 1304 SetCurrentConsoleFontEx
00007FFDC1D2B6E0 Export 1305 SetCurrentDirectoryA
00007FFDC1D11360 Export 1306 SetCurrentDirectoryW
00007FFDC1D2D580 Export 1307 SetDefaultCommConfigA
00007FFDC1D2D630 Export 1308 SetDefaultCommConfigW
00007FFDC1D94FA9 Export 1309 SetDefaultDllDirectories
00007FFDC1D55950 Export 1310 SetDllDirectoryA
00007FFDC1D10A60 Export 1311 SetDllDirectoryW
00007FFDC1D2B700 Export 1312 SetDynamicTimeZoneInformation
00007FFDC1D14F30 Export 1313 SetEndOfFile
00007FFDC1D57240 Export 1314 SetEnvironmentStringsA
00007FFDC1D2B720 Export 1315 SetEnvironmentStringsW
00007FFDC1D0E040 Export 1316 SetEnvironmentVariableA
00007FFDC1D109C0 Export 1317 SetEnvironmentVariableW
00007FFDC1D0C810 Export 1318 SetErrorMode
00007FFDC1D14A80 Export 1319 SetEvent
00007FFDC1D950C4 Export 1320 SetEventWhenCallbackReturns
00007FFDC1D2B740 Export 1321 SetFileApisToANSI
00007FFDC1D2B760 Export 1322 SetFileApisToOEM
00007FFDC1D14F40 Export 1323 SetFileAttributesA
00007FFDC1D530A0 Export 1324 SetFileAttributesTransactedA
00007FFDC1D53100 Export 1325 SetFileAttributesTransactedW
00007FFDC1D14F50 Export 1326 SetFileAttributesW
00007FFDC1D27240 Export 1327 SetFileBandwidthReservation
00007FFDC1D0DF40 Export 1328 SetFileCompletionNotificationModes
00007FFDC1D14F60 Export 1329 SetFileInformationByHandle
00007FFDC1D2B780 Export 1330 SetFileIoOverlappedRange
00007FFDC1D14F70 Export 1331 SetFilePointer
00007FFDC1D14F80 Export 1332 SetFilePointerEx
00007FFDC1D27380 Export 1333 SetFileShortNameA
00007FFDC1D273D0 Export 1334 SetFileShortNameW
00007FFDC1D14F90 Export 1335 SetFileTime
00007FFDC1D14FA0 Export 1336 SetFileValidData
00007FFDC1D564F0 Export 1337 SetFirmwareEnvironmentVariableA
00007FFDC1D56510 Export 1338 SetFirmwareEnvironmentVariableExA
00007FFDC1D56640 Export 1339 SetFirmwareEnvironmentVariableExW
00007FFDC1D56720 Export 1340 SetFirmwareEnvironmentVariableW
00007FFDC1D112E0 Export 1341 SetHandleCount
00007FFDC1D14910 Export 1342 SetHandleInformation
00007FFDC1D0D700 Export 1343 SetInformationJobObject
00007FFDC1D4B820 Export 1344 SetIoRateControlInformationJobObject
00007FFDC1D9533F Export 1345 SetLastConsoleEventActive
00007FFDC1D05CB0 Export 1346 SetLastError
00007FFDC1D4A930 Export 1347 SetLocalPrimaryComputerNameA
00007FFDC1D4A990 Export 1348 SetLocalPrimaryComputerNameW
00007FFDC1D2B7A0 Export 1349 SetLocalTime
00007FFDC1D3B1E0 Export 1350 SetLocaleInfoA
00007FFDC1D2B7C0 Export 1351 SetLocaleInfoW
00007FFDC1D52060 Export 1352 SetMailslotInfo
00007FFDC1D28610 Export 1353 SetMessageWaitingIndicator
00007FFDC1D280F0 Export 1354 SetNamedPipeAttribute
00007FFDC1D11F40 Export 1355 SetNamedPipeHandleState
00007FFDC1D10B50 Export 1356 SetPriorityClass
00007FFDC1D560F0 Export 1357 SetProcessAffinityMask
00007FFDC1D14200 Export 1358 SetProcessAffinityUpdateMode
00007FFDC1D12150 Export 1359 SetProcessDEPPolicy
00007FFDC1D954A1 Export 1360 SetProcessDefaultCpuSets
00007FFDC1D95507 Export 1361 SetProcessDynamicEHContinuationTargets
00007FFDC1D95581 Export 1362 SetProcessDynamicEnforcedCetCompatibleRanges
00007FFDC1D148C0 Export 1363 SetProcessInformation
00007FFDC1D95605 Export 1364 SetProcessMitigationPolicy
00007FFDC1D2B7E0 Export 1365 SetProcessPreferredUILanguages
00007FFDC1D11380 Export 1366 SetProcessPriorityBoost
00007FFDC1D10700 Export 1367 SetProcessShutdownParameters
00007FFDC1D33060 Export 1368 SetProcessWorkingSetSize
00007FFDC1D2B800 Export 1369 SetProcessWorkingSetSizeEx
00007FFDC1D956E1 Export 1370 SetProtectedPolicy
00007FFDC1D27F90 Export 1371 SetSearchPathMode
00007FFDC1D10210 Export 1372 SetStdHandle
00007FFDC1D2B820 Export 1373 SetStdHandleEx
00007FFDC1D2B840 Export 1374 SetSystemFileCacheSize
00007FFDC1D28650 Export 1375 SetSystemPowerState
00007FFDC1D2B860 Export 1376 SetSystemTime
00007FFDC1D26C80 Export 1377 SetSystemTimeAdjustment
00007FFDC1D32720 Export 1378 SetTapeParameters
00007FFDC1D32770 Export 1379 SetTapePosition
00007FFDC1D57820 Export 1380 SetTermsrvAppInstallMode
00007FFDC1D0F0F0 Export 1381 SetThreadAffinityMask
00007FFDC1D2B880 Export 1382 SetThreadContext
00007FFDC1D95810 Export 1383 SetThreadDescription
00007FFDC1D0BAE0 Export 1384 SetThreadErrorMode
00007FFDC1D10A20 Export 1385 SetThreadExecutionState
00007FFDC1D10B70 Export 1386 SetThreadGroupAffinity
00007FFDC1D13D40 Export 1387 SetThreadIdealProcessor
00007FFDC1D2B8A0 Export 1388 SetThreadIdealProcessorEx
00007FFDC1D148D0 Export 1389 SetThreadInformation
00007FFDC1D0A110 Export 1390 SetThreadLocale
00007FFDC1D0D970 Export 1391 SetThreadPreferredUILanguages
00007FFDC1D0B5F0 Export 1392 SetThreadPriority
00007FFDC1D113F0 Export 1393 SetThreadPriorityBoost
00007FFDC1D95944 Export 1394 SetThreadSelectedCpuSets
00007FFDC1D0E390 Export 1395 SetThreadStackGuarantee
00007FFDC1D959AA Export 1396 SetThreadToken
00007FFDC1D0C610 Export 1397 SetThreadUILanguage
00007FFDC1D2B8C0 Export 1398 SetThreadpoolStackInformation
00007FFDC1D95A2C Export 1399 SetThreadpoolThreadMaximum
00007FFDC1D11120 Export 1400 SetThreadpoolThreadMinimum
00007FFDC1D95A74 Export 1401 SetThreadpoolTimer
00007FFDC1D95A9A Export 1402 SetThreadpoolTimerEx
00007FFDC1D95ABF Export 1403 SetThreadpoolWait
00007FFDC1D95AE3 Export 1404 SetThreadpoolWaitEx
00007FFDC1D2B900 Export 1405 SetTimeZoneInformation
00007FFDC1D330C0 Export 1406 SetTimerQueueTimer
00007FFDC1D31570 Export 1407 SetUmsThreadInformation
00007FFDC1D0FE00 Export 1408 SetUnhandledExceptionFilter
00007FFDC1D43AA0 Export 1409 SetUserGeoID
00007FFDC1D43AC0 Export 1410 SetUserGeoName
00007FFDC1D30D90 Export 1411 SetVDMCurrentDirectories
00007FFDC1D56830 Export 1412 SetVolumeLabelA
00007FFDC1D568E0 Export 1413 SetVolumeLabelW
00007FFDC1D553B0 Export 1414 SetVolumeMountPointA
00007FFDC1D133C0 Export 1415 SetVolumeMountPointW
00007FFDC1D2B920 Export 1416 SetVolumeMountPointWStub
00007FFDC1D14A90 Export 1417 SetWaitableTimer
00007FFDC1D95C0F Export 1418 SetWaitableTimerEx
00007FFDC1D2B930 Export 1419 SetXStateFeaturesMask
00007FFDC1D15180 Export 1420 SetupComm
00007FFDC1D58F30 Export 1421 ShowConsoleCursor
00007FFDC1D2B950 Export 1422 SignalObjectAndWait
00007FFDC1D0B3E0 Export 1423 SizeofResource
00007FFDC1D0ADA0 Export 1424 Sleep
